Geneid	Length	670-105-B	670-105-F	670-1190-B	670-1190-F	670-34-B	670-34-F	716-23-B	716-23-F	716-4-B	716-4-F	716-6-B	716-6-F
sapp17081	334	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	319	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	395	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	70	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	2357	61	69	100	141	92	115	68	84	66	60	62	67
sapp17081	1496	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	725	1	5	8	3	2	3	6	8	4	4	0	3
sapp17081	579	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	85	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	318	0	0	0	0	0	0	0	0	0	0	0	0
sapp17081	2323	944	1427	1946	2369	1645	2124	1564	1788	1675	1401	1479	1608
sapp17080	3506	42	228	86	796	239	935	318	1730	434	1190	360	1847
sapp17078	1808	166	121	258	147	172	73	131	62	126	60	154	84
sapp17086	2460	306	3773	481	6811	475	3833	477	2564	662	1401	257	2600
sapp17084	928	144	89	198	146	167	111	136	98	151	114	170	118
sapp17093	1988	363	568	412	866	460	565	451	573	467	517	442	622
sapp17093	963	0	0	0	0	0	0	0	0	0	0	0	0
sapp17093	1154	0	1	0	0	0	0	0	0	1	0	0	1
sapp17092	2813	319	329	460	472	381	553	349	522	460	643	489	415
sapp17089	1159	405	434	679	819	663	828	619	784	681	657	657	549
sapp17096	2009	339	239	470	389	429	338	470	346	475	310	436	354
sapp17098	3948	308	351	656	920	460	571	530	746	681	345	486	629
sapp17090	601	8	3	3	0	12	2	33	5	20	3	30	15
sapp17090	1965	72	5	157	3	130	11	64	7	105	2	122	4
sapp17090	556	0	0	0	0	0	0	0	0	0	0	0	0
sapp17091	884	540	87	256	37	795	549	1026	109	641	98	598	425
sapp17108	3226	464	1016	517	824	453	928	414	487	360	716	590	528
sapp17104	4029	218	200	323	270	283	277	264	262	257	190	253	202
sapp17103	770	41	6	19	0	68	59	125	21	97	17	58	55
sapp17105	5572	2269	1645	3591	2715	3239	2409	2604	2286	2672	2552	2746	2444
sapp17099	3972	652	547	1089	980	940	725	835	729	860	584	783	657
sapp17107	1701	1390	742	2532	1555	1823	1019	1889	1188	1561	926	2010	1148
sapp17111	969	59	7	83	1	124	14	111	14	66	7	74	19
sapp17112	3682	441	353	823	679	611	431	631	476	667	461	692	477
sapp17115	1749	2	0	5	0	3	0	5	2	2	0	0	0
sapp17116	5259	1127	478	1894	710	1556	715	1520	698	1514	610	1720	712
sapp17120	300	0	0	0	0	0	0	0	0	0	0	0	0
sapp17120	1459	114	65	206	91	147	85	162	86	167	54	132	64
sapp17120	957	14	3	33	26	32	5	59	40	90	27	54	32
sapp17114	1779	642	3923	849	3907	666	2375	770	3316	1085	4024	1263	4411
sapp17119	1487	33	12	38	29	29	16	48	24	53	41	32	30
sapp17113	591	10	9	20	12	8	7	13	10	11	12	10	8
sapp17118	2058	0	0	0	1	2	0	0	0	1	2	2	0
sapp17122	1713	31	4	120	5	52	11	78	17	101	11	41	8
sapp17130	2567	857	1057	1283	2266	1290	1380	997	1241	1033	1205	1128	1293
sapp17130	389	1	1	1	0	0	1	5	0	0	1	1	1
sapp17130	314	0	0	0	0	0	0	0	0	0	0	0	0
sapp17129	1841	677	2115	1325	2525	1235	2481	806	1545	1117	1599	844	1596
sapp17123	1023	57	125	36	154	115	171	121	162	143	151	54	169
sapp17124	3558	193	56	293	115	244	130	274	156	251	149	319	105
sapp17131	1750	756	809	1198	1432	1021	1134	1061	906	1118	1275	1058	1083
sapp17128	1376	3	23	13	72	15	55	13	92	21	82	7	46
sapp17127	1312	0	0	0	0	1	2	0	1	3	0	4	0
sapp17126	1110	91	889	61	1433	158	1212	163	1859	606	1818	166	1597
sapp17135	1716	0	0	0	0	0	0	0	0	0	0	0	0
sapp17133	2060	4	2	17	29	63	92	66	66	144	150	104	57
sapp17142	855	2927	870	4915	1373	3998	1599	2559	1233	2849	979	3101	1175
sapp17140	2719	196	93	262	119	319	168	264	168	309	96	265	169
sapp17134	1515	0	0	1	0	1	0	0	0	0	0	0	0
sapp17132	1263	1	0	0	0	0	0	0	0	0	0	0	0
sapp17139	2070	1058	1174	1364	1688	1530	1619	1541	2445	2072	2574	1570	2373
sapp17138	1134	2	0	0	1	3	1	1	0	0	0	1	1
sapp17143	3311	474	758	589	1020	578	912	538	794	524	823	569	716
sapp17145	5301	515	50	655	110	488	140	483	76	482	37	544	73
sapp17147	1122	0	12	2	27	1	11	2	4	3	18	4	16
sapp17148	489	292	6	212	6	148	25	60	3	60	5	231	6
sapp17164	2987	403	550	473	915	547	734	375	762	513	965	651	867
sapp17155	3064	79	30	218	50	166	59	137	138	228	76	146	61
sapp17161	450	0	1	0	5	2	2	2	1	3	0	0	1
sapp17160	441	0	4	2	3	2	2	1	1	0	0	0	0
sapp17159	288	1	0	1	1	0	1	0	0	0	0	0	0
sapp17157	414	2	2	4	6	3	4	2	4	1	1	4	1
sapp17150	2201	210	34	499	91	333	80	208	63	276	70	212	32
sapp17156	2469	3	19	3	24	10	7	2	4	2	3	0	4
sapp17152	4096	411	117	454	195	409	221	362	183	359	141	502	194
sapp17154	1896	80	61	185	125	114	78	121	91	120	93	152	81
sapp17153	1401	754	554	1071	901	843	820	1075	899	1094	894	1302	978
sapp17162	948	244	312	419	578	327	379	286	267	327	226	322	258
sapp17158	435	1	2	0	2	0	1	1	1	0	1	0	1
sapp17158	525	0	0	0	0	0	0	0	0	0	0	3	0
sapp17178	871	231	148	359	278	374	227	404	265	449	262	543	238
sapp17176	1710	11	1	8	4	8	22	11	11	20	55	8	26
sapp17170	4787	521	427	696	720	767	638	557	411	590	422	584	465
sapp17166	4756	1225	1935	1491	3285	1377	2693	1385	2982	2012	3635	1463	2874
sapp17169	1583	117	102	53	172	118	120	145	90	85	125	103	118
sapp17174	1735	83	16	199	48	166	51	130	62	157	33	120	34
sapp17173	1641	37	4	43	4	32	12	39	15	32	18	27	9
sapp17168	1176	149	10	263	32	245	55	146	36	190	35	138	20
sapp17175	2179	1579	778	2708	1215	2000	1383	1747	1028	1614	610	1824	917
sapp17183	1576	208	39	340	84	273	100	174	74	227	73	258	61
sapp17184	2128	31	0	84	1	35	3	71	5	50	2	53	5
sapp17185	1473	85	144	131	344	162	171	75	82	69	117	108	143
sapp17185	322	0	0	0	0	0	0	0	0	0	0	0	0
sapp17185	1117	1166	2809	1411	4116	2010	2172	934	755	847	982	1110	1559
sapp17179	3285	438	522	628	843	697	808	560	721	588	637	503	659
sapp17180	1812	177	140	202	319	170	215	138	256	207	361	219	174
sapp17182	216	0	0	0	0	0	0	0	0	0	0	0	0
sapp17188	462	115	48	158	55	92	66	92	63	116	59	142	70
sapp17190	1837	2368	166	2524	308	2425	777	1533	437	1643	567	2798	706
sapp17186	6923	1240	731	1539	960	1462	874	1134	532	1266	674	1369	888
sapp17191	1970	221	96	239	178	221	185	150	107	126	91	162	93
sapp17187	1821	193	31	221	94	208	83	210	102	196	94	212	78
sapp17196	2439	206	155	352	213	264	174	224	111	288	134	233	139
sapp17193	480	4	12	12	10	32	2	2	1	3	0	0	0
sapp17189	1404	13	4	28	20	17	10	12	6	26	2	12	9
sapp17194	459	0	0	1	0	3	0	0	1	6	1	0	0
sapp17209	1392	11	1	21	12	19	2	17	15	24	4	18	9
sapp17212	848	68	10	143	15	95	26	115	11	104	14	104	11
sapp17198	1053	38	3	39	10	33	7	6	4	6	3	3	5
sapp17199	876	0	0	0	0	0	0	4	1	0	0	1	0
sapp17210	3095	362	346	374	369	369	394	377	439	353	514	445	440
sapp17213	2226	353	165	520	242	414	246	373	221	398	218	489	239
sapp17203	1350	1	2	6	3	2	0	3	0	2	1	1	0
sapp17203	6054	219	37	452	44	231	38	169	104	313	16	169	14
sapp17202	2353	0	0	0	0	0	0	7	6	13	1	7	1
sapp17202	1842	0	0	0	0	0	0	0	0	0	0	0	0
sapp17197	2799	26	12	36	22	24	9	1	1	4	19	3	3
sapp17201	705	0	0	0	0	0	0	0	0	0	0	0	0
sapp17207	1344	0	1	0	1	0	0	4	4	0	2	0	6
sapp17206	771	11	5	17	12	12	1	6	5	7	2	2	0
sapp17205	669	23	17	46	23	40	16	5	7	21	2	11	6
sapp17220	1589	42	44	26	63	34	56	21	29	34	82	13	30
sapp17226	2910	0	0	0	0	0	0	0	0	0	0	0	0
sapp17218	3099	327	372	539	463	398	326	455	454	680	448	497	406
sapp17215	4022	91	89	166	132	185	167	232	148	277	153	180	117
sapp17221	624	0	0	0	0	0	0	1	0	0	0	0	0
sapp17223	627	0	0	0	1	1	0	0	0	0	0	1	0
sapp17222	495	0	0	0	0	0	0	0	0	0	0	0	0
sapp17224	2325	10	2	23	3	15	1	20	5	16	3	13	5
sapp17233	867	104	63	152	111	161	110	104	55	122	67	98	79
sapp17229	627	0	0	0	0	1	0	0	0	0	0	0	1
sapp17216	1063	11	2	20	0	13	4	17	3	14	1	17	1
sapp17216	1656	0	0	0	0	0	0	0	0	0	0	0	0
sapp17216	488	0	0	0	0	0	0	0	0	0	0	0	0
sapp17216	10254	163	12	213	12	174	130	245	102	236	212	340	105
sapp17216	1144	0	0	0	0	0	0	0	0	0	0	0	0
sapp17230	933	0	0	0	0	0	0	0	0	0	0	0	0
sapp17231	822	11	10	21	12	14	13	25	18	19	8	12	7
sapp52957	324	0	0	0	0	0	0	0	0	0	0	0	0
sapp52958	744	0	0	0	0	0	0	0	0	0	0	0	0
sapp42646	2337	778	503	1084	664	827	716	623	388	778	535	648	391
sapp42648	2825	167	2277	102	3666	282	2721	194	4002	1303	4772	388	3857
sapp42649	315	0	0	0	0	0	0	0	1	0	0	0	0
sapp42650	1477	115	691	82	1226	139	670	145	1028	453	1097	146	1126
sapp42652	450	10	2	32	2	13	3	14	5	3	2	10	1
sapp42654	666	0	0	0	0	0	0	0	0	0	0	0	0
sapp42655	1101	0	1	0	0	0	0	0	0	0	0	0	0
sapp42657	693	0	0	1	0	0	0	0	0	0	0	0	0
sapp53876	1230	0	0	0	0	0	0	0	0	0	0	0	0
sapp53873	243	0	0	0	0	0	0	0	0	0	0	0	0
sapp47714	2760	0	0	0	0	0	0	0	0	0	0	0	0
sapp47721	306	53	21	53	12	29	11	26	3	83	63	52	11
sapp47718	2453	446	74	668	109	524	136	367	93	418	207	621	104
sapp47717	366	0	0	0	0	0	0	0	0	0	0	0	0
sapp47732	2314	238	127	473	215	378	176	266	141	243	98	330	93
sapp47730	3489	138	392	93	510	210	424	217	510	282	592	181	441
sapp47722	393	0	0	3	0	2	0	1	0	3	0	0	0
sapp47723	306	19	6	34	6	12	2	23	8	24	9	19	4
sapp47726	3999	691	953	2122	2531	1097	1802	1309	1915	1057	1315	1491	1502
sapp47728	3453	876	561	1206	899	1009	794	798	666	851	575	991	496
sapp47727	1933	5092	1309	9306	2445	9454	3096	5464	2209	4347	1363	3682	1436
sapp47736	966	0	0	0	0	0	0	0	0	0	0	0	0
sapp47724	831	13	3	16	1	14	4	18	7	21	6	16	3
sapp47738	492	0	0	0	0	0	0	0	0	0	0	0	0
sapp47742	492	2	0	0	0	2	0	2	0	1	0	0	0
sapp18797	648	0	0	0	0	0	0	0	0	1	0	0	1
sapp18792	930	1	0	1	0	0	0	0	0	0	0	1	0
sapp18795	1944	0	0	0	0	0	0	0	0	0	0	0	4
sapp18791	840	3	0	8	0	5	0	1	0	0	0	1	0
sapp18796	570	0	0	0	0	0	0	0	0	0	0	0	0
sapp18789	1756	990	1433	1347	1689	1238	1782	736	889	1103	1066	1080	1065
sapp18798	429	0	0	0	0	0	0	0	0	0	0	0	0
sapp18794	522	0	0	0	0	0	0	0	0	0	0	0	0
sapp18793	675	0	0	0	0	0	0	0	0	0	0	0	0
sapp18804	654	0	0	0	0	0	0	0	0	0	0	0	0
sapp18799	579	0	0	0	0	0	0	0	0	0	0	0	0
sapp18805	573	0	0	0	0	0	0	0	0	0	0	0	0
sapp18809	630	0	0	0	0	0	0	0	0	0	0	0	0
sapp18800	831	0	0	0	0	0	0	0	0	0	0	0	0
sapp18803	2094	0	0	0	0	0	0	1	0	0	0	0	0
sapp18806	561	0	0	0	0	0	0	0	0	0	0	0	0
sapp18810	1221	0	0	0	0	0	0	0	0	2	0	0	0
sapp18802	1317	0	0	0	0	0	0	0	0	0	0	0	0
sapp18818	1180	1	0	9	1	5	2	0	0	0	2	1	0
sapp18812	600	0	0	0	0	0	0	0	0	0	0	0	0
sapp18820	2568	6	7	16	9	15	5	21	2	27	3	20	5
sapp18824	1158	6	0	46	5	22	5	16	5	52	1	8	4
sapp18823	1409	45	7	117	17	101	18	156	57	128	45	96	39
sapp18819	1489	80	87	90	167	90	173	111	79	107	103	138	82
sapp18816	1763	0	0	0	0	0	0	0	0	0	0	0	0
sapp18822	309	0	0	0	0	1	0	1	0	1	1	1	0
sapp18817	1238	280	152	439	260	407	228	245	184	268	139	296	145
sapp18814	792	0	0	1	0	0	0	0	0	0	0	1	0
sapp18813	714	0	0	0	0	0	0	0	0	0	0	0	0
sapp18815	1059	0	0	0	0	0	0	0	0	0	0	0	0
sapp18831	732	0	0	0	0	0	0	0	0	0	0	0	0
sapp18831	6031	193	1274	541	4705	478	2086	321	1274	602	1475	263	1117
sapp18831	1258	31	147	74	290	66	169	55	138	75	130	42	119
sapp18832	3758	60	267	54	349	101	329	113	440	205	425	124	356
sapp18827	4400	692	468	900	742	835	646	673	637	759	571	781	517
sapp18830	1729	26	1	46	1	34	6	31	3	44	2	27	5
sapp18829	1851	1	9	2	12	6	12	8	9	7	3	0	10
sapp18825	1234	45	13	39	25	49	33	49	34	48	37	61	37
sapp18833	464	1	2	3	1	1	3	2	1	1	2	1	1
sapp18833	867	17	3	16	14	14	14	17	12	18	7	18	16
sapp18833	166	0	0	0	0	0	0	0	0	0	0	0	0
sapp18833	191	0	0	0	0	0	0	0	0	0	0	0	0
sapp18833	1287	173	93	299	193	199	157	199	130	241	109	222	117
sapp18826	1977	263	47	91	54	298	173	380	74	269	90	280	147
sapp18834	954	22	15	122	74	86	37	12	6	21	2	2	3
sapp18838	984	11	13	61	36	58	45	49	7	57	16	19	7
sapp18849	851	182	44	175	110	110	79	182	107	97	80	140	101
sapp18849	220	0	0	0	0	0	0	0	0	0	0	0	0
sapp18849	456	0	0	0	0	0	0	0	0	0	0	0	0
sapp18850	2179	668	76	1148	170	793	230	710	164	734	148	775	145
sapp18850	289	16	1	32	3	10	2	15	2	13	5	10	3
sapp18850	258	0	0	0	0	0	0	0	0	0	0	0	0
sapp18842	2013	0	0	0	0	0	0	0	0	0	0	0	0
sapp18844	1366	10184	1335	11377	1986	7425	2511	6742	1477	7202	2074	8699	2589
sapp18848	486	12	5	11	4	7	6	4	5	9	2	11	4
sapp18841	7875	1041	1466	1585	2615	1532	2003	1847	2768	2171	2668	1847	2627
sapp18843	630	0	0	0	1	1	0	0	0	0	0	0	0
sapp18846	2579	579	725	1052	1647	635	802	821	880	737	1202	939	1258
sapp18840	1000	80	13	37	9	62	47	84	13	58	14	78	48
sapp18862	2503	134	177	137	330	176	198	158	215	182	232	166	248
sapp18860	1032	68	47	41	61	81	34	22	12	20	5	27	33
sapp18859	1674	1223	547	1949	1033	1508	864	1126	706	1371	737	1478	603
sapp18853	1206	8	8	3	4	4	16	25	26	20	24	19	27
sapp18854	1314	0	0	0	0	0	0	0	0	0	0	0	1
sapp18861	1833	15	8	38	11	27	8	22	17	38	11	21	6
sapp18864	947	917	294	1056	496	863	438	809	339	837	436	1079	352
sapp18857	1152	247	155	342	233	277	242	215	217	222	163	287	172
sapp18852	2226	72	27	23	25	74	34	163	61	107	101	173	83
sapp18852	907	8	9	2	17	14	30	27	40	35	39	21	31
sapp18852	2851	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	519	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	3131	7	9	3	6	12	18	12	13	7	22	2	21
sapp18852	1427	73	68	34	67	97	107	178	159	145	273	117	185
sapp18852	199	9	15	4	12	6	16	8	23	16	25	11	27
sapp18852	569	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	338	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	366	78	79	12	46	84	106	123	124	153	260	129	146
sapp18852	276	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	279	0	0	0	0	0	0	0	0	0	0	0	0
sapp18852	3051	8	1	10	6	8	6	10	6	16	0	14	4
sapp18852	594	0	0	0	0	0	0	0	0	0	0	0	0
sapp18855	687	0	0	0	0	0	0	0	0	0	0	0	0
sapp18866	1778	52	354	35	414	83	353	70	501	194	633	93	486
sapp18865	459	89	7	34	32	67	40	81	91	93	67	186	86
sapp18873	1393	352	838	444	1346	499	1043	542	1657	767	1657	530	1517
sapp18868	960	0	1	0	9	2	1	0	3	2	2	0	2
sapp18871	1584	0	0	0	0	1	0	0	1	4	0	1	1
sapp18874	313	0	0	0	0	0	0	0	0	0	0	0	0
sapp18874	4932	935	687	1358	994	1226	856	1167	767	1297	581	1159	574
sapp18874	204	0	0	0	0	0	0	0	0	0	0	0	0
sapp18872	852	1	0	0	0	0	0	1	0	1	0	0	0
sapp18869	2823	2	0	1	0	2	0	0	0	2	0	3	0
sapp18876	2559	374	358	497	500	527	448	538	364	473	359	520	404
sapp18883	4844	474	127	1400	211	746	288	530	338	695	185	539	185
sapp18877	3673	2006	1662	3462	2894	2829	2208	2623	2062	2636	1859	2588	1648
sapp18881	2691	461	325	782	556	620	393	491	358	482	410	478	265
sapp18884	2139	103	19	299	9	207	19	182	39	120	14	118	12
sapp18886	4967	1849	244	1738	413	1402	653	1298	206	1804	348	2075	347
sapp18891	2713	180	80	438	172	335	189	273	191	339	100	209	118
sapp18896	1469	22	4	44	0	24	3	37	4	34	1	23	6
sapp18893	3504	1378	827	1966	1384	1753	1445	1596	1322	1725	966	1607	984
sapp18897	192	0	0	0	0	0	0	0	1	1	2	1	0
sapp18890	1020	2	0	0	0	0	0	1	0	1	0	1	0
sapp18888	2355	10	0	22	1	17	0	16	0	6	0	15	0
sapp18902	1002	1531	176	2604	534	2055	639	1200	509	1732	561	2092	436
sapp18910	5576	516	619	811	782	608	654	576	495	716	478	634	520
sapp18905	344	0	0	0	0	0	0	0	0	0	0	0	0
sapp18905	563	94	180	106	423	91	127	51	104	78	215	76	147
sapp18905	457	18	32	16	32	17	8	11	18	15	18	18	25
sapp18903	1831	554	359	828	576	729	452	521	368	599	366	732	382
sapp18908	1542	611	269	966	370	826	437	558	494	789	584	716	434
sapp18909	1783	29	0	23	0	38	0	57	0	139	0	34	0
sapp18909	2627	88	202	118	286	172	291	173	343	557	353	145	435
sapp18909	211	0	0	0	0	0	0	0	0	0	0	0	0
sapp18898	144	0	0	0	0	0	0	0	0	0	0	0	0
sapp18898	548	3	1	3	1	2	0	10	3	6	6	12	5
sapp18898	1481	14	7	21	4	24	2	46	18	37	13	58	22
sapp18900	1890	355	288	613	371	469	353	415	319	496	279	399	349
sapp18901	648	0	0	0	0	0	0	0	0	0	0	0	0
sapp18921	1340	64	17	63	13	58	22	97	31	83	16	95	35
sapp18914	2160	1350	267	2129	549	1797	622	1284	512	1597	451	1624	496
sapp18912	1227	11	1	46	2	17	1	8	5	14	1	6	2
sapp18922	6090	1792	912	2602	1443	2112	1321	1932	1313	1970	1211	2217	1139
sapp18922	159	4	4	8	1	5	1	8	6	6	4	2	6
sapp18922	384	14	6	19	9	16	11	26	5	15	10	21	11
sapp18922	168	0	0	0	0	0	0	0	0	0	0	0	0
sapp18922	135	0	0	0	0	0	0	0	0	0	0	0	0
sapp18919	2782	236	73	390	159	294	144	216	87	196	102	223	94
sapp18915	2201	28	12	90	21	67	20	34	13	59	12	38	11
sapp18928	1437	10	1	4	3	21	4	30	2	14	3	14	5
sapp18927	1281	80	44	183	45	138	78	133	75	177	108	128	49
sapp18917	1830	16	2	26	1	22	0	22	3	14	1	25	0
sapp18929	1425	0	0	0	4	2	2	0	0	0	0	0	0
sapp18931	1927	297	143	376	220	325	243	365	333	371	283	368	270
sapp18936	2685	143	170	303	257	264	192	223	142	211	139	149	140
sapp18930	1154	6	1	7	9	10	5	6	1	5	0	2	4
sapp18940	1524	86	86	188	141	146	109	119	97	146	67	89	89
sapp18932	989	538	82	897	184	638	207	570	143	651	182	717	175
sapp18934	2083	386	276	171	264	510	447	650	322	470	489	479	479
sapp18935	747	1595	1422	2733	2413	2034	1736	1575	1334	1718	1347	2408	1486
sapp18939	1626	1	1	1	1	0	2	0	2	1	1	0	0
sapp18946	6601	12	14	14	27	20	10	13	28	32	41	14	24
sapp18942	2831	575	362	843	434	593	389	513	358	536	348	693	339
sapp18951	5319	235	985	231	2002	214	616	176	434	193	494	270	719
sapp18945	3089	252	158	416	268	330	292	306	274	326	224	346	208
sapp18941	561	171	10	289	31	196	68	198	79	161	74	214	36
sapp18954	2238	390	124	572	251	389	241	443	212	391	199	433	167
sapp18952	4760	69	71	138	123	91	106	102	47	35	32	85	57
sapp18944	2968	196	123	329	224	276	256	239	201	218	199	222	147
sapp18950	3577	1333	4936	1222	10925	1394	3619	267	806	491	1688	1831	2888
sapp18958	728	95	101	99	178	111	128	94	113	100	103	104	95
sapp18956	2220	287	261	355	346	338	226	275	148	289	174	269	204
sapp18964	1824	0	1	3	0	7	0	13	16	7	15	6	15
sapp18969	3426	179	164	302	279	198	228	255	242	281	271	129	149
sapp18960	978	82	7	69	16	71	28	67	27	114	29	61	23
sapp18966	4908	52	55	154	88	108	84	57	48	51	30	12	12
sapp18961	3657	1457	727	1803	1302	1683	1107	1472	1049	1619	1052	1746	1049
sapp18955	720	500	327	986	629	874	548	673	419	700	338	665	398
sapp18972	575	1	19	2	39	3	11	4	16	23	78	1	124
sapp18974	7555	23	16	35	29	38	27	147	85	95	60	94	138
sapp18978	435	0	0	0	0	0	0	0	0	0	1	0	1
sapp18980	781	139	117	374	250	250	145	90	61	88	45	67	73
sapp18971	1380	577	974	647	1327	645	1138	585	852	781	890	559	854
sapp18979	2619	4	36	8	13	12	35	4	11	5	15	5	27
sapp18977	309	0	0	0	0	0	0	0	0	0	0	0	1
sapp18981	189	11	4	21	21	18	7	13	7	12	3	9	9
sapp19007	1641	4	0	5	0	2	0	8	0	2	0	4	0
sapp19001	1257	0	0	0	0	0	0	0	0	0	0	0	0
sapp19001	807	159	108	227	218	199	195	222	144	178	181	163	125
sapp19001	4703	70	14	76	21	155	63	309	57	180	54	191	158
sapp19006	3831	424	715	595	1169	538	907	352	704	697	1061	404	615
sapp18985	1614	8	86	35	38	48	42	109	122	40	73	46	167
sapp18988	950	11	12	3	6	7	14	91	97	66	92	113	110
sapp18988	2632	18	20	0	7	5	27	112	76	59	69	97	111
sapp18988	740	5	2	0	0	1	2	0	0	4	7	4	4
sapp18988	308	0	0	0	0	0	0	0	0	0	0	0	0
sapp18988	195	0	0	0	0	0	0	0	0	0	0	0	0
sapp18988	118	0	0	0	0	0	0	0	0	0	0	0	0
sapp18987	1932	23	30	11	29	42	46	49	58	62	51	37	71
sapp18991	2277	263	269	639	529	543	363	171	183	400	366	145	261
sapp18993	4085	1511	2109	2276	3205	2156	2841	1967	2750	2163	2524	1694	2156
sapp19009	1857	0	0	5	0	1	0	8	3	0	0	0	0
sapp18983	663	0	0	0	0	0	0	0	0	2	0	0	1
sapp19004	1794	0	0	0	0	0	0	2	0	0	2	0	0
sapp18989	1046	165	504	177	639	213	400	179	279	186	457	214	495
sapp18995	21	0	0	0	0	0	0	0	0	0	0	0	0
sapp18995	466	4	0	6	0	3	0	2	0	2	0	1	0
sapp18995	1684	19	0	42	0	46	0	7	3	14	0	15	0
sapp18995	194	0	0	0	0	0	0	0	0	0	0	0	0
sapp18995	645	0	0	0	0	0	0	0	0	0	0	0	0
sapp18997	74	0	0	0	0	0	0	0	0	0	0	0	0
sapp18997	967	0	0	0	0	0	0	0	0	0	0	0	0
sapp18997	692	0	0	0	0	0	0	2	1	0	0	0	0
sapp19000	843	0	0	0	0	0	0	2	1	1	1	1	1
sapp18984	1311	0	0	0	0	0	0	0	0	1	1	2	2
sapp19005	255	0	0	0	0	0	0	0	0	0	0	0	0
sapp42352	5117	2154	255	3208	234	2256	495	1504	169	1426	82	1927	141
sapp42350	342	0	0	0	0	0	0	0	0	0	0	0	0
sapp42360	1911	0	0	0	0	0	0	0	0	0	0	0	0
sapp45433	1845	196	95	332	170	257	164	274	148	233	106	233	109
sapp45438	1068	1	0	0	0	0	0	0	0	0	0	1	0
sapp45442	612	0	0	0	0	0	0	0	0	0	0	0	0
sapp45444	592	0	0	0	0	0	0	0	0	0	0	0	0
sapp45444	187	0	0	0	0	0	0	0	0	0	0	0	0
sapp45444	485	0	0	0	0	0	0	0	0	0	0	0	0
sapp45444	1379	223	197	270	356	248	210	288	246	223	228	230	169
sapp45444	235	0	1	0	0	0	0	0	1	0	0	0	0
sapp45439	372	3	3	7	20	4	0	0	2	4	5	7	0
sapp45450	2450	176	119	234	227	147	265	147	186	128	310	244	94
sapp45451	2524	483	566	681	953	676	691	478	557	533	474	503	441
sapp45454	920	5	0	20	3	19	0	19	4	20	2	12	0
sapp45447	618	7	1	6	3	3	2	13	4	15	1	3	0
sapp54182	3490	781	3182	301	3843	939	4053	479	1930	863	1978	304	1259
sapp54186	1410	3	0	11	4	2	0	14	9	9	19	1	0
sapp54184	684	0	0	0	0	0	0	0	0	0	0	0	0
sapp44965	1667	227	101	245	176	196	242	236	223	265	271	170	146
sapp44963	1021	0	1	0	2	0	1	0	0	0	1	0	1
sapp44963	747	9	11	7	25	16	16	6	15	10	12	9	18
sapp44963	1000	0	0	0	0	0	0	0	0	0	0	0	0
sapp44967	1416	80	38	184	68	96	51	104	155	109	79	132	47
sapp44960	978	0	0	0	0	0	0	0	0	0	0	0	0
sapp44962	1103	353	111	360	213	405	240	224	124	285	185	483	198
sapp44959	213	1	0	0	0	0	0	0	0	0	0	0	0
sapp44966	2353	118	118	106	176	122	209	96	255	118	251	167	210
sapp44971	2772	146	6	209	8	196	28	156	14	149	19	125	18
sapp44968	2164	49	39	90	68	60	52	52	54	64	67	68	49
sapp44970	1509	663	123	1067	242	795	383	618	376	613	260	635	169
sapp44974	468	0	0	0	0	0	0	0	0	0	0	0	0
sapp44973	3188	8	3	16	1	6	1	9	0	9	2	5	1
sapp44972	1846	1786	787	3007	1493	2159	1340	56	38	32	12	33	14
sapp44975	182	0	0	0	0	0	0	0	0	0	0	0	0
sapp44975	7939	79	11	146	39	124	29	56	12	60	34	73	12
sapp44975	269	0	0	1	0	3	0	0	0	1	0	0	0
sapp44987	3412	0	0	12	3	2	1	2	2	3	5	0	2
sapp44979	709	394	298	651	488	550	448	946	899	1797	782	1572	773
sapp44979	188	0	0	0	0	0	0	0	0	0	0	0	0
sapp44979	73	0	0	0	0	0	0	0	0	0	0	0	0
sapp44979	681	0	0	0	0	0	0	0	0	0	0	0	0
sapp44979	1623	0	0	0	0	0	0	0	0	0	0	0	0
sapp44979	2012	6	4	13	5	15	7	18	16	21	16	12	18
sapp44979	1381	0	0	0	0	0	0	0	0	0	1	0	0
sapp44980	3579	6	2	0	0	2	0	0	3	2	1	9	0
sapp44982	6289	50	15	58	26	24	32	45	35	104	102	74	68
sapp44994	1070	288	40	506	58	293	76	263	53	357	92	345	48
sapp45002	7395	323	464	488	570	427	597	484	574	423	487	410	504
sapp45008	1050	1	1	0	0	3	3	3	4	6	13	2	5
sapp44993	1515	3	0	2	4	3	1	14	12	7	1	9	3
sapp44997	1275	427	376	632	867	544	410	410	449	643	497	632	527
sapp45006	3273	54	25	149	34	111	45	84	42	97	47	85	39
sapp44999	2202	86	6	161	26	87	37	73	21	80	24	70	30
